#t x y z vx vy vz
5.09 416.96 -68.94 176.75 24.25 -53.25 -20.90
5.09 416.98 -68.99 176.73 24.22 -53.24 -20.91
5.09 417.01 -69.04 176.71 24.19 -53.24 -20.93
5.10 417.03 -69.10 176.68 24.15 -53.23 -20.94
5.10 417.06 -69.15 176.66 24.12 -53.23 -20.95
5.10 417.08 -69.20 176.64 24.09 -53.22 -20.97
5.10 417.10 -69.26 176.62 24.06 -53.22 -20.98
5.10 417.13 -69.31 176.60 24.03 -53.21 -21.00
5.10 417.15 -69.36 176.58 24.00 -53.21 -21.01
5.10 417.18 -69.42 176.56 23.96 -53.20 -21.02
5.10 417.20 -69.47 176.54 23.93 -53.19 -21.04
5.10 417.22 -69.52 176.52 23.90 -53.19 -21.05
5.10 417.25 -69.58 176.50 23.87 -53.18 -21.06
5.11 417.27 -69.63 176.47 23.84 -53.18 -21.08
5.11 417.30 -69.68 176.45 23.80 -53.17 -21.09
5.11 417.32 -69.74 176.43 23.77 -53.17 -21.10
5.11 417.34 -69.79 176.41 23.74 -53.16 -21.12
5.11 417.37 -69.84 176.39 23.71 -53.16 -21.13
5.11 417.39 -69.89 176.37 23.68 -53.15 -21.14
5.11 417.41 -69.95 176.35 23.65 -53.15 -21.16
5.11 417.44 -70.00 176.33 23.61 -53.14 -21.17
5.11 417.46 -70.05 176.31 23.58 -53.14 -21.18
5.11 417.49 -70.11 176.28 23.55 -53.13 -21.20
5.12 417.51 -70.16 176.26 23.52 -53.13 -21.21
5.12 417.53 -70.21 176.24 23.49 -53.12 -21.22
5.12 417.56 -70.27 176.22 23.46 -53.11 -21.24
5.12 417.58 -70.32 176.20 23.42 -53.11 -21.25
5.12 417.60 -70.37 176.18 23.39 -53.10 -21.26
5.12 417.63 -70.43 176.16 23.36 -53.10 -21.28
5.12 417.65 -70.48 176.14 23.33 -53.09 -21.29
5.12 417.67 -70.53 176.11 23.30 -53.09 -21.30
5.12 417.70 -70.59 176.09 23.27 -53.08 -21.32
5.12 417.72 -70.64 176.07 23.23 -53.08 -21.33
5.13 417.74 -70.69 176.05 23.20 -53.07 -21.34
5.13 417.77 -70.74 176.03 23.17 -53.07 -21.36
5.13 417.79 -70.80 176.01 23.14 -53.06 -21.37
5.13 417.81 -70.85 175.99 23.11 -53.06 -21.38
5.13 417.84 -70.90 175.96 23.08 -53.05 -21.40
5.13 417.86 -70.96 175.94 23.04 -53.05 -21.41
5.13 417.88 -71.01 175.92 23.01 -53.04 -21.42
5.13 417.90 -71.06 175.90 22.98 -53.03 -21.44
5.13 417.93 -71.12 175.88 22.95 -53.03 -21.45
5.13 417.95 -71.17 175.86 22.92 -53.02 -21.46
5.14 417.97 -71.22 175.84 22.89 -53.02 -21.48
5.14 418.00 -71.28 175.81 22.85 -53.01 -21.49
5.14 418.02 -71.33 175.79 22.82 -53.01 -21.50
5.14 418.04 -71.38 175.77 22.79 -53.00 -21.52
5.14 418.06 -71.43 175.75 22.76 -53.00 -21.53
5.14 418.09 -71.49 175.73 22.73 -52.99 -21.54
5.14 418.11 -71.54 175.71 22.70 -52.99 -21.56
5.14 418.13 -71.59 175.69 22.66 -52.98 -21.57
5.14 418.16 -71.65 175.66 22.63 -52.98 -21.58
5.14 418.18 -71.70 175.64 22.60 -52.97 -21.60
5.15 418.20 -71.75 175.62 22.57 -52.96 -21.61
5.15 418.22 -71.80 175.60 22.54 -52.96 -21.62
5.15 418.25 -71.86 175.58 22.51 -52.95 -21.64
5.15 418.27 -71.91 175.56 22.47 -52.95 -21.65
5.15 418.29 -71.96 175.53 22.44 -52.94 -21.66
5.15 418.31 -72.02 175.51 22.41 -52.94 -21.68
5.15 418.34 -72.07 175.49 22.38 -52.93 -21.69
5.15 418.36 -72.12 175.47 22.35 -52.93 -21.70
5.15 418.38 -72.18 175.45 22.32 -52.92 -21.72
5.15 418.40 -72.23 175.43 22.28 -52.92 -21.73
5.16 418.42 -72.28 175.40 22.25 -52.91 -21.74
5.16 418.45 -72.33 175.38 22.22 -52.90 -21.76
5.16 418.47 -72.39 175.36 22.19 -52.90 -21.77
5.16 418.49 -72.44 175.34 22.16 -52.89 -21.78
5.16 418.51 -72.49 175.32 22.13 -52.89 -21.80
5.16 418.54 -72.55 175.29 22.09 -52.88 -21.81
5.16 418.56 -72.60 175.27 22.06 -52.88 -21.82
5.16 418.58 -72.65 175.25 22.03 -52.87 -21.84
5.16 418.60 -72.70 175.23 22.00 -52.87 -21.85
5.16 418.62 -72.76 175.21 21.97 -52.86 -21.86
5.17 418.65 -72.81 175.19 21.94 -52.86 -21.88
5.17 418.67 -72.86 175.16 21.91 -52.85 -21.89
5.17 418.69 -72.92 175.14 21.87 -52.84 -21.90
5.17 418.71 -72.97 175.12 21.84 -52.84 -21.92
5.17 418.73 -73.02 175.10 21.81 -52.83 -21.93
5.17 418.75 -73.07 175.08 21.78 -52.83 -21.94
5.17 418.78 -73.13 175.05 21.75 -52.82 -21.96
5.17 418.80 -73.18 175.03 21.72 -52.82 -21.97
5.17 418.82 -73.23 175.01 21.68 -52.81 -21.98
5.17 418.84 -73.29 174.99 21.65 -52.81 -22.00
5.18 418.86 -73.34 174.97 21.62 -52.80 -22.01
5.18 418.89 -73.39 174.94 21.59 -52.79 -22.02
5.18 418.91 -73.44 174.92 21.56 -52.79 -22.04
5.18 418.93 -73.50 174.90 21.53 -52.78 -22.05
5.18 418.95 -73.55 174.88 21.49 -52.78 -22.06
5.18 418.97 -73.60 174.86 21.46 -52.77 -22.08
5.18 418.99 -73.66 174.83 21.43 -52.77 -22.09
5.18 419.01 -73.71 174.81 21.40 -52.76 -22.10
5.18 419.04 -73.76 174.79 21.37 -52.76 -22.11
5.18 419.06 -73.81 174.77 21.34 -52.75 -22.13
5.19 419.08 -73.87 174.75 21.31 -52.74 -22.14
5.19 419.10 -73.92 174.72 21.27 -52.74 -22.15
5.19 419.12 -73.97 174.70 21.24 -52.73 -22.17
5.19 419.14 -74.02 174.68 21.21 -52.73 -22.18
5.19 419.16 -74.08 174.66 21.18 -52.72 -22.19
5.19 419.18 -74.13 174.63 21.15 -52.72 -22.21
5.19 419.21 -74.18 174.61 21.12 -52.71 -22.22
5.19 419.23 -74.24 174.59 21.08 -52.71 -22.23
5.19 419.25 -74.29 174.57 21.05 -52.70 -22.25
5.19 419.27 -74.34 174.55 21.02 -52.69 -22.26
5.20 419.29 -74.39 174.52 20.99 -52.69 -22.27
5.20 419.31 -74.45 174.50 20.96 -52.68 -22.29
5.20 419.33 -74.50 174.48 20.93 -52.68 -22.30
5.20 419.35 -74.55 174.46 20.90 -52.67 -22.31
5.20 419.37 -74.60 174.43 20.86 -52.67 -22.33
5.20 419.39 -74.66 174.41 20.83 -52.66 -22.34
5.20 419.41 -74.71 174.39 20.80 -52.66 -22.35
5.20 419.44 -74.76 174.37 20.77 -52.65 -22.36
5.20 419.46 -74.81 174.34 20.74 -52.64 -22.38
5.20 419.48 -74.87 174.32 20.71 -52.64 -22.39
5.21 419.50 -74.92 174.30 20.67 -52.63 -22.40
5.21 419.52 -74.97 174.28 20.64 -52.63 -22.42
5.21 419.54 -75.03 174.26 20.61 -52.62 -22.43
5.21 419.56 -75.08 174.23 20.58 -52.62 -22.44
5.21 419.58 -75.13 174.21 20.55 -52.61 -22.46
5.21 419.60 -75.18 174.19 20.52 -52.60 -22.47
5.21 419.62 -75.24 174.17 20.49 -52.60 -22.48
5.21 419.64 -75.29 174.14 20.45 -52.59 -22.50
5.21 419.66 -75.34 174.12 20.42 -52.59 -22.51
5.21 419.68 -75.39 174.10 20.39 -52.58 -22.52
5.22 419.70 -75.45 174.08 20.36 -52.58 -22.54
5.22 419.72 -75.50 174.05 20.33 -52.57 -22.55
5.22 419.74 -75.55 174.03 20.30 -52.56 -22.56
5.22 419.76 -75.60 174.01 20.27 -52.56 -22.57
5.22 419.78 -75.66 173.99 20.23 -52.55 -22.59
5.22 419.80 -75.71 173.96 20.20 -52.55 -22.60
5.22 419.82 -75.76 173.94 20.17 -52.54 -22.61
5.22 419.84 -75.81 173.92 20.14 -52.54 -22.63
5.22 419.86 -75.87 173.89 20.11 -52.53 -22.64
5.22 419.88 -75.92 173.87 20.08 -52.53 -22.65
5.23 419.91 -75.97 173.85 20.04 -52.52 -22.67
5.23 419.93 -76.02 173.83 20.01 -52.51 -22.68
5.23 419.95 -76.08 173.80 19.98 -52.51 -22.69
5.23 419.97 -76.13 173.78 19.95 -52.50 -22.71
5.23 419.98 -76.18 173.76 19.92 -52.50 -22.72
5.23 420.00 -76.23 173.74 19.89 -52.49 -22.73
5.23 420.02 -76.29 173.71 19.86 -52.49 -22.74
5.23 420.04 -76.34 173.69 19.82 -52.48 -22.76
5.23 420.06 -76.39 173.67 19.79 -52.47 -22.77
5.23 420.08 -76.44 173.64 19.76 -52.47 -22.78
5.24 420.10 -76.50 173.62 19.73 -52.46 -22.80
5.24 420.12 -76.55 173.60 19.70 -52.46 -22.81
5.24 420.14 -76.60 173.58 19.67 -52.45 -22.82
5.24 420.16 -76.65 173.55 19.64 -52.45 -22.84
5.24 420.18 -76.71 173.53 19.60 -52.44 -22.85
5.24 420.20 -76.76 173.51 19.57 -52.43 -22.86
5.24 420.22 -76.81 173.48 19.54 -52.43 -22.87
5.24 420.24 -76.86 173.46 19.51 -52.42 -22.89
5.24 420.26 -76.92 173.44 19.48 -52.42 -22.90
5.24 420.28 -76.97 173.42 19.45 -52.41 -22.91
5.25 420.30 -77.02 173.39 19.42 -52.40 -22.93
5.25 420.32 -77.07 173.37 19.38 -52.40 -22.94
5.25 420.34 -77.13 173.35 19.35 -52.39 -22.95
5.25 420.36 -77.18 173.32 19.32 -52.39 -22.97
5.25 420.38 -77.23 173.30 19.29 -52.38 -22.98
5.25 420.40 -77.28 173.28 19.26 -52.38 -22.99
5.25 420.42 -77.33 173.26 19.23 -52.37 -23.00
5.25 420.43 -77.39 173.23 19.20 -52.36 -23.02
5.25 420.45 -77.44 173.21 19.16 -52.36 -23.03
5.25 420.47 -77.49 173.19 19.13 -52.35 -23.04
5.26 420.49 -77.54 173.16 19.10 -52.35 -23.06
5.26 420.51 -77.60 173.14 19.07 -52.34 -23.07
5.26 420.53 -77.65 173.12 19.04 -52.34 -23.08
5.26 420.55 -77.70 173.09 19.01 -52.33 -23.10
5.26 420.57 -77.75 173.07 18.98 -52.32 -23.11
5.26 420.59 -77.81 173.05 18.94 -52.32 -23.12
5.26 420.61 -77.86 173.02 18.91 -52.31 -23.13
5.26 420.63 -77.91 173.00 18.88 -52.31 -23.15
5.26 420.64 -77.96 172.98 18.85 -52.30 -23.16
5.26 420.66 -78.02 172.96 18.82 -52.29 -23.17
5.27 420.68 -78.07 172.93 18.79 -52.29 -23.19
5.27 420.70 -78.12 172.91 18.76 -52.28 -23.20
5.27 420.72 -78.17 172.89 18.72 -52.28 -23.21
5.27 420.74 -78.22 172.86 18.69 -52.27 -23.22
5.27 420.76 -78.28 172.84 18.66 -52.27 -23.24
5.27 420.78 -78.33 172.82 18.63 -52.26 -23.25
5.27 420.79 -78.38 172.79 18.60 -52.25 -23.26
5.27 420.81 -78.43 172.77 18.57 -52.25 -23.28
5.27 420.83 -78.49 172.75 18.54 -52.24 -23.29
5.27 420.85 -78.54 172.72 18.51 -52.24 -23.30
5.28 420.87 -78.59 172.70 18.47 -52.23 -23.31
5.28 420.89 -78.64 172.68 18.44 -52.22 -23.33
5.28 420.90 -78.69 172.65 18.41 -52.22 -23.34
5.28 420.92 -78.75 172.63 18.38 -52.21 -23.35
5.28 420.94 -78.80 172.61 18.35 -52.21 -23.37
5.28 420.96 -78.85 172.58 18.32 -52.20 -23.38
5.28 420.98 -78.90 172.56 18.29 -52.20 -23.39
5.28 421.00 -78.96 172.54 18.25 -52.19 -23.41
5.28 421.01 -79.01 172.51 18.22 -52.18 -23.42
5.28 421.03 -79.06 172.49 18.19 -52.18 -23.43
5.29 421.05 -79.11 172.47 18.16 -52.17 -23.44
5.29 421.07 -79.16 172.44 18.13 -52.17 -23.46
5.29 421.09 -79.22 172.42 18.10 -52.16 -23.47
5.29 421.11 -79.27 172.40 18.07 -52.15 -23.48
5.29 421.12 -79.32 172.37 18.03 -52.15 -23.50
5.29 421.14 -79.37 172.35 18.00 -52.14 -23.51
5.29 421.16 -79.43 172.33 17.97 -52.14 -23.52
5.29 421.18 -79.48 172.30 17.94 -52.13 -23.53
5.29 421.20 -79.53 172.28 17.91 -52.12 -23.55
5.29 421.21 -79.58 172.25 17.88 -52.12 -23.56
5.30 421.23 -79.63 172.23 17.85 -52.11 -23.57
5.30 421.25 -79.69 172.21 17.82 -52.11 -23.59
5.30 421.27 -79.74 172.18 17.78 -52.10 -23.60
5.30 421.28 -79.79 172.16 17.75 -52.09 -23.61
5.30 421.30 -79.84 172.14 17.72 -52.09 -23.62
5.30 421.32 -79.89 172.11 17.69 -52.08 -23.64
5.30 421.34 -79.95 172.09 17.66 -52.08 -23.65
5.30 421.36 -80.00 172.07 17.63 -52.07 -23.66
5.30 421.37 -80.05 172.04 17.60 -52.07 -23.67
5.30 421.39 -80.10 172.02 17.56 -52.06 -23.69
5.31 421.41 -80.15 171.99 17.53 -52.05 -23.70
5.31 421.43 -80.21 171.97 17.50 -52.05 -23.71
5.31 421.44 -80.26 171.95 17.47 -52.04 -23.73
5.31 421.46 -80.31 171.92 17.44 -52.04 -23.74
5.31 421.48 -80.36 171.90 17.41 -52.03 -23.75
5.31 421.50 -80.41 171.88 17.38 -52.02 -23.76
5.31 421.51 -80.47 171.85 17.35 -52.02 -23.78
5.31 421.53 -80.52 171.83 17.31 -52.01 -23.79
5.31 421.55 -80.57 171.80 17.28 -52.01 -23.80
5.31 421.56 -80.62 171.78 17.25 -52.00 -23.82
5.32 421.58 -80.67 171.76 17.22 -51.99 -23.83
5.32 421.60 -80.73 171.73 17.19 -51.99 -23.84
5.32 421.62 -80.78 171.71 17.16 -51.98 -23.85
5.32 421.63 -80.83 171.69 17.13 -51.98 -23.87
5.32 421.65 -80.88 171.66 17.10 -51.97 -23.88
5.32 421.67 -80.93 171.64 17.06 -51.96 -23.89
5.32 421.68 -80.99 171.61 17.03 -51.96 -23.91
5.32 421.70 -81.04 171.59 17.00 -51.95 -23.92
5.32 421.72 -81.09 171.57 16.97 -51.95 -23.93
5.32 421.74 -81.14 171.54 16.94 -51.94 -23.94
5.33 421.75 -81.19 171.52 16.91 -51.93 -23.96
5.33 421.77 -81.25 171.49 16.88 -51.93 -23.97
5.33 421.79 -81.30 171.47 16.84 -51.92 -23.98
5.33 421.80 -81.35 171.45 16.81 -51.92 -23.99
5.33 421.82 -81.40 171.42 16.78 -51.91 -24.01
5.33 421.84 -81.45 171.40 16.75 -51.90 -24.02
5.33 421.85 -81.51 171.37 16.72 -51.90 -24.03
5.33 421.87 -81.56 171.35 16.69 -51.89 -24.05
5.33 421.89 -81.61 171.33 16.66 -51.89 -24.06
5.33 421.90 -81.66 171.30 16.63 -51.88 -24.07
5.34 421.92 -81.71 171.28 16.59 -51.87 -24.08
5.34 421.94 -81.77 171.25 16.56 -51.87 -24.10
5.34 421.95 -81.82 171.23 16.53 -51.86 -24.11
5.34 421.97 -81.87 171.21 16.50 -51.85 -24.12
5.34 421.99 -81.92 171.18 16.47 -51.85 -24.13
5.34 422.00 -81.97 171.16 16.44 -51.84 -24.15
5.34 422.02 -82.02 171.13 16.41 -51.84 -24.16
5.34 422.04 -82.08 171.11 16.38 -51.83 -24.17
5.34 422.05 -82.13 171.08 16.34 -51.82 -24.19
5.34 422.07 -82.18 171.06 16.31 -51.82 -24.20
5.35 422.08 -82.23 171.04 16.28 -51.81 -24.21
5.35 422.10 -82.28 171.01 16.25 -51.81 -24.22
5.35 422.12 -82.34 170.99 16.22 -51.80 -24.24
5.35 422.13 -82.39 170.96 16.19 -51.79 -24.25
5.35 422.15 -82.44 170.94 16.16 -51.79 -24.26
5.35 422.17 -82.49 170.92 16.13 -51.78 -24.27
5.35 422.18 -82.54 170.89 16.09 -51.78 -24.29
5.35 422.20 -82.59 170.87 16.06 -51.77 -24.30
5.35 422.21 -82.65 170.84 16.03 -51.76 -24.31
5.35 422.23 -82.70 170.82 16.00 -51.76 -24.32
5.36 422.25 -82.75 170.79 15.97 -51.75 -24.34
5.36 422.26 -82.80 170.77 15.94 -51.75 -24.35
5.36 422.28 -82.85 170.74 15.91 -51.74 -24.36
5.36 422.29 -82.90 170.72 15.88 -51.73 -24.38
5.36 422.31 -82.96 170.70 15.84 -51.73 -24.39
5.36 422.33 -83.01 170.67 15.81 -51.72 -24.40
5.36 422.34 -83.06 170.65 15.78 -51.71 -24.41
5.36 422.36 -83.11 170.62 15.75 -51.71 -24.43
5.36 422.37 -83.16 170.60 15.72 -51.70 -24.44
5.36 422.39 -83.22 170.57 15.69 -51.70 -24.45
5.37 422.40 -83.27 170.55 15.66 -51.69 -24.46
5.37 422.42 -83.32 170.53 15.63 -51.68 -24.48
5.37 422.44 -83.37 170.50 15.59 -51.68 -24.49
5.37 422.45 -83.42 170.48 15.56 -51.67 -24.50
5.37 422.47 -83.47 170.45 15.53 -51.67 -24.51
5.37 422.48 -83.53 170.43 15.50 -51.66 -24.53
5.37 422.50 -83.58 170.40 15.47 -51.65 -24.54
5.37 422.51 -83.63 170.38 15.44 -51.65 -24.55
5.37 422.53 -83.68 170.35 15.41 -51.64 -24.56
5.37 422.54 -83.73 170.33 15.38 -51.63 -24.58
5.38 422.56 -83.78 170.30 15.35 -51.63 -24.59
5.38 422.57 -83.84 170.28 15.31 -51.62 -24.60
5.38 422.59 -83.89 170.26 15.28 -51.62 -24.62
5.38 422.60 -83.94 170.23 15.25 -51.61 -24.63
5.38 422.62 -83.99 170.21 15.22 -51.60 -24.64
5.38 422.64 -84.04 170.18 15.19 -51.60 -24.65
5.38 422.65 -84.09 170.16 15.16 -51.59 -24.67
5.38 422.67 -84.14 170.13 15.13 -51.58 -24.68
5.38 422.68 -84.20 170.11 15.10 -51.58 -24.69
5.38 422.70 -84.25 170.08 15.06 -51.57 -24.70
5.39 422.71 -84.30 170.06 15.03 -51.57 -24.72
5.39 422.73 -84.35 170.03 15.00 -51.56 -24.73
5.39 422.74 -84.40 170.01 14.97 -51.55 -24.74
5.39 422.76 -84.45 169.98 14.94 -51.55 -24.75
5.39 422.77 -84.51 169.96 14.91 -51.54 -24.77
5.39 422.79 -84.56 169.93 14.88 -51.54 -24.78
5.39 422.80 -84.61 169.91 14.85 -51.53 -24.79
5.39 422.82 -84.66 169.88 14.81 -51.52 -24.80
5.39 422.83 -84.71 169.86 14.78 -51.52 -24.82
5.39 422.84 -84.76 169.83 14.75 -51.51 -24.83
5.40 422.86 -84.81 169.81 14.72 -51.50 -24.84
5.40 422.87 -84.87 169.79 14.69 -51.50 -24.85
5.40 422.89 -84.92 169.76 14.66 -51.49 -24.87
5.40 422.90 -84.97 169.74 14.63 -51.49 -24.88
5.40 422.92 -85.02 169.71 14.60 -51.48 -24.89
5.40 422.93 -85.07 169.69 14.57 -51.47 -24.90
5.40 422.95 -85.12 169.66 14.53 -51.47 -24.92
5.40 422.96 -85.18 169.64 14.50 -51.46 -24.93
5.40 422.98 -85.23 169.61 14.47 -51.45 -24.94
5.40 422.99 -85.28 169.59 14.44 -51.45 -24.95
5.41 423.01 -85.33 169.56 14.41 -51.44 -24.97
5.41 423.02 -85.38 169.54 14.38 -51.43 -24.98
5.41 423.03 -85.43 169.51 14.35 -51.43 -24.99
5.41 423.05 -85.48 169.49 14.32 -51.42 -25.00
5.41 423.06 -85.54 169.46 14.29 -51.42 -25.02
5.41 423.08 -85.59 169.44 14.25 -51.41 -25.03
5.41 423.09 -85.64 169.41 14.22 -51.40 -25.04
5.41 423.11 -85.69 169.39 14.19 -51.40 -25.05
5.41 423.12 -85.74 169.36 14.16 -51.39 -25.07
5.41 423.13 -85.79 169.34 14.13 -51.38 -25.08
5.42 423.15 -85.84 169.31 14.10 -51.38 -25.09
5.42 423.16 -85.89 169.29 14.07 -51.37 -25.10
5.42 423.18 -85.95 169.26 14.04 -51.37 -25.12
5.42 423.19 -86.00 169.24 14.00 -51.36 -25.13
5.42 423.20 -86.05 169.21 13.97 -51.35 -25.14
5.42 423.22 -86.10 169.18 13.94 -51.35 -25.15
5.42 423.23 -86.15 169.16 13.91 -51.34 -25.17
5.42 423.25 -86.20 169.13 13.88 -51.33 -25.18
5.42 423.26 -86.25 169.11 13.85 -51.33 -25.19
5.42 423.27 -86.31 169.08 13.82 -51.32 -25.20
5.43 423.29 -86.36 169.06 13.79 -51.31 -25.22
5.43 423.30 -86.41 169.03 13.76 -51.31 -25.23
5.43 423.31 -86.46 169.01 13.72 -51.30 -25.24
5.43 423.33 -86.51 168.98 13.69 -51.30 -25.25
5.43 423.34 -86.56 168.96 13.66 -51.29 -25.27
5.43 423.36 -86.61 168.93 13.63 -51.28 -25.28
5.43 423.37 -86.66 168.91 13.60 -51.28 -25.29
5.43 423.38 -86.72 168.88 13.57 -51.27 -25.30
5.43 423.40 -86.77 168.86 13.54 -51.26 -25.32
5.43 423.41 -86.82 168.83 13.51 -51.26 -25.33
5.44 423.42 -86.87 168.81 13.48 -51.25 -25.34
5.44 423.44 -86.92 168.78 13.44 -51.24 -25.35
5.44 423.45 -86.97 168.76 13.41 -51.24 -25.37
5.44 423.46 -87.02 168.73 13.38 -51.23 -25.38
5.44 423.48 -87.07 168.70 13.35 -51.23 -25.39
5.44 423.49 -87.13 168.68 13.32 -51.22 -25.40
5.44 423.50 -87.18 168.65 13.29 -51.21 -25.42
5.44 423.52 -87.23 168.63 13.26 -51.21 -25.43
5.44 423.53 -87.28 168.60 13.23 -51.20 -25.44
5.44 423.54 -87.33 168.58 13.20 -51.19 -25.45
5.45 423.56 -87.38 168.55 13.16 -51.19 -25.47
5.45 423.57 -87.43 168.53 13.13 -51.18 -25.48
5.45 423.58 -87.48 168.50 13.10 -51.17 -25.49
5.45 423.60 -87.54 168.48 13.07 -51.17 -25.50
5.45 423.61 -87.59 168.45 13.04 -51.16 -25.51
5.45 423.62 -87.64 168.42 13.01 -51.16 -25.53
5.45 423.64 -87.69 168.40 12.98 -51.15 -25.54
5.45 423.65 -87.74 168.37 12.95 -51.14 -25.55
5.45 423.66 -87.79 168.35 12.92 -51.14 -25.56
5.45 423.67 -87.84 168.32 12.88 -51.13 -25.58
5.46 423.69 -87.89 168.30 12.85 -51.12 -25.59
5.46 423.70 -87.94 168.27 12.82 -51.12 -25.60
5.46 423.71 -88.00 168.25 12.79 -51.11 -25.61
5.46 423.73 -88.05 168.22 12.76 -51.10 -25.63
5.46 423.74 -88.10 168.19 12.73 -51.10 -25.64
5.46 423.75 -88.15 168.17 12.70 -51.09 -25.65
5.46 423.76 -88.20 168.14 12.67 -51.08 -25.66
5.46 423.78 -88.25 168.12 12.64 -51.08 -25.68
5.46 423.79 -88.30 168.09 12.60 -51.07 -25.69
5.46 423.80 -88.35 168.07 12.57 -51.06 -25.70
5.47 423.81 -88.40 168.04 12.54 -51.06 -25.71
5.47 423.83 -88.46 168.01 12.51 -51.05 -25.73
5.47 423.84 -88.51 167.99 12.48 -51.05 -25.74
5.47 423.85 -88.56 167.96 12.45 -51.04 -25.75
5.47 423.86 -88.61 167.94 12.42 -51.03 -25.76
5.47 423.88 -88.66 167.91 12.39 -51.03 -25.77
5.47 423.89 -88.71 167.89 12.36 -51.02 -25.79
5.47 423.90 -88.76 167.86 12.33 -51.01 -25.80
5.47 423.91 -88.81 167.83 12.29 -51.01 -25.81
5.47 423.93 -88.86 167.81 12.26 -51.00 -25.82
5.48 423.94 -88.91 167.78 12.23 -50.99 -25.84
5.48 423.95 -88.97 167.76 12.20 -50.99 -25.85
5.48 423.96 -89.02 167.73 12.17 -50.98 -25.86
5.48 423.97 -89.07 167.71 12.14 -50.97 -25.87
5.48 423.99 -89.12 167.68 12.11 -50.97 -25.89
5.48 424.00 -89.17 167.65 12.08 -50.96 -25.90
5.48 424.01 -89.22 167.63 12.05 -50.95 -25.91
5.48 424.02 -89.27 167.60 12.01 -50.95 -25.92
5.48 424.03 -89.32 167.58 11.98 -50.94 -25.93
5.48 424.05 -89.37 167.55 11.95 -50.93 -25.95
5.49 424.06 -89.42 167.52 11.92 -50.93 -25.96
5.49 424.07 -89.48 167.50 11.89 -50.92 -25.97
5.49 424.08 -89.53 167.47 11.86 -50.91 -25.98
5.49 424.09 -89.58 167.45 11.83 -50.91 -26.00
5.49 424.11 -89.63 167.42 11.80 -50.90 -26.01
5.49 424.12 -89.68 167.39 11.77 -50.90 -26.02
5.49 424.13 -89.73 167.37 11.74 -50.89 -26.03
5.49 424.14 -89.78 167.34 11.70 -50.88 -26.05
5.49 424.15 -89.83 167.32 11.67 -50.88 -26.06
5.49 424.16 -89.88 167.29 11.64 -50.87 -26.07
5.50 424.18 -89.93 167.26 11.61 -50.86 -26.08
5.50 424.19 -89.98 167.24 11.58 -50.86 -26.09
5.50 424.20 -90.04 167.21 11.55 -50.85 -26.11
5.50 424.21 -90.09 167.19 11.52 -50.84 -26.12
5.50 424.22 -90.14 167.16 11.49 -50.84 -26.13
5.50 424.23 -90.19 167.13 11.46 -50.83 -26.14
5.50 424.25 -90.24 167.11 11.42 -50.82 -26.16
5.50 424.26 -90.29 167.08 11.39 -50.82 -26.17
5.50 424.27 -90.34 167.05 11.36 -50.81 -26.18
5.50 424.28 -90.39 167.03 11.33 -50.80 -26.19
5.51 424.29 -90.44 167.00 11.30 -50.80 -26.20
5.51 424.30 -90.49 166.98 11.27 -50.79 -26.22
5.51 424.31 -90.54 166.95 11.24 -50.78 -26.23
5.51 424.32 -90.59 166.92 11.21 -50.78 -26.24
5.51 424.34 -90.64 166.90 11.18 -50.77 -26.25
5.51 424.35 -90.70 166.87 11.15 -50.76 -26.27
5.51 424.36 -90.75 166.84 11.11 -50.76 -26.28
5.51 424.37 -90.80 166.82 11.08 -50.75 -26.29
5.51 424.38 -90.85 166.79 11.05 -50.74 -26.30
5.51 424.39 -90.90 166.77 11.02 -50.74 -26.31
5.52 424.40 -90.95 166.74 10.99 -50.73 -26.33
5.52 424.41 -91.00 166.71 10.96 -50.72 -26.34
5.52 424.42 -91.05 166.69 10.93 -50.72 -26.35
5.52 424.43 -91.10 166.66 10.90 -50.71 -26.36
5.52 424.45 -91.15 166.63 10.87 -50.70 -26.38
5.52 424.46 -91.20 166.61 10.84 -50.70 -26.39
5.52 424.47 -91.25 166.58 10.80 -50.69 -26.40
5.52 424.48 -91.30 166.55 10.77 -50.68 -26.41
5.52 424.49 -91.35 166.53 10.74 -50.68 -26.42
5.52 424.50 -91.41 166.50 10.71 -50.67 -26.44
5.53 424.51 -91.46 166.48 10.68 -50.66 -26.45
5.53 424.52 -91.51 166.45 10.65 -50.66 -26.46
5.53 424.53 -91.56 166.42 10.62 -50.65 -26.47
5.53 424.54 -91.61 166.40 10.59 -50.64 -26.49
5.53 424.55 -91.66 166.37 10.56 -50.64 -26.50
5.53 424.56 -91.71 166.34 10.53 -50.63 -26.51
5.53 424.57 -91.76 166.32 10.49 -50.62 -26.52
5.53 424.58 -91.81 166.29 10.46 -50.62 -26.53
5.53 424.59 -91.86 166.26 10.43 -50.61 -26.55
5.53 424.61 -91.91 166.24 10.40 -50.60 -26.56
5.54 424.62 -91.96 166.21 10.37 -50.60 -26.57
5.54 424.63 -92.01 166.18 10.34 -50.59 -26.58
5.54 424.64 -92.06 166.16 10.31 -50.58 -26.59
5.54 424.65 -92.11 166.13 10.28 -50.58 -26.61
5.54 424.66 -92.16 166.10 10.25 -50.57 -26.62
5.54 424.67 -92.22 166.08 10.22 -50.56 -26.63
5.54 424.68 -92.27 166.05 10.18 -50.56 -26.64
5.54 424.69 -92.32 166.02 10.15 -50.55 -26.66
