#t x y z vx vy vz
5.67 419.61 -100.49 161.00 4.51 -50.42 -29.31
5.67 419.61 -100.55 160.97 4.48 -50.42 -29.32
5.67 419.62 -100.60 160.94 4.45 -50.41 -29.34
5.67 419.62 -100.65 160.91 4.42 -50.40 -29.35
5.68 419.63 -100.70 160.88 4.38 -50.39 -29.36
5.68 419.63 -100.75 160.85 4.35 -50.39 -29.37
5.68 419.64 -100.80 160.82 4.32 -50.38 -29.39
5.68 419.64 -100.85 160.79 4.29 -50.37 -29.40
5.68 419.64 -100.90 160.76 4.26 -50.36 -29.41
5.68 419.65 -100.95 160.73 4.23 -50.36 -29.42
5.68 419.65 -101.00 160.71 4.20 -50.35 -29.43
5.68 419.66 -101.05 160.68 4.16 -50.34 -29.45
5.68 419.66 -101.10 160.65 4.13 -50.33 -29.46
5.68 419.67 -101.15 160.62 4.10 -50.33 -29.47
5.69 419.67 -101.20 160.59 4.07 -50.32 -29.48
5.69 419.67 -101.25 160.56 4.04 -50.31 -29.49
5.69 419.68 -101.30 160.53 4.01 -50.30 -29.51
5.69 419.68 -101.35 160.50 3.97 -50.30 -29.52
5.69 419.69 -101.40 160.47 3.94 -50.29 -29.53
5.69 419.69 -101.45 160.44 3.91 -50.28 -29.54
5.69 419.69 -101.50 160.41 3.88 -50.27 -29.55
5.69 419.70 -101.55 160.38 3.85 -50.27 -29.57
5.69 419.70 -101.60 160.35 3.82 -50.26 -29.58
5.69 419.70 -101.65 160.32 3.79 -50.25 -29.59
5.70 419.71 -101.70 160.29 3.75 -50.24 -29.60
5.70 419.71 -101.75 160.26 3.72 -50.23 -29.61
5.70 419.72 -101.80 160.23 3.69 -50.23 -29.63
5.70 419.72 -101.85 160.20 3.66 -50.22 -29.64
5.70 419.72 -101.90 160.17 3.63 -50.21 -29.65
5.70 419.73 -101.95 160.14 3.60 -50.20 -29.66
5.70 419.73 -102.00 160.11 3.57 -50.20 -29.67
5.70 419.73 -102.05 160.08 3.53 -50.19 -29.69
5.70 419.74 -102.10 160.05 3.50 -50.18 -29.70
5.70 419.74 -102.15 160.02 3.47 -50.17 -29.71
5.71 419.74 -102.20 160.00 3.44 -50.17 -29.72
5.71 419.75 -102.26 159.97 3.41 -50.16 -29.73
5.71 419.75 -102.31 159.94 3.38 -50.15 -29.75
5.71 419.75 -102.36 159.91 3.35 -50.14 -29.76
5.71 419.76 -102.41 159.88 3.31 -50.14 -29.77
5.71 419.76 -102.46 159.85 3.28 -50.13 -29.78
5.71 419.76 -102.51 159.82 3.25 -50.12 -29.79
5.71 419.77 -102.56 159.79 3.22 -50.11 -29.81
5.71 419.77 -102.61 159.76 3.19 -50.10 -29.82
5.71 419.77 -102.66 159.73 3.16 -50.10 -29.83
5.72 419.78 -102.71 159.70 3.12 -50.09 -29.84
5.72 419.78 -102.76 159.67 3.09 -50.08 -29.85
5.72 419.78 -102.81 159.64 3.06 -50.07 -29.87
5.72 419.79 -102.86 159.61 3.03 -50.07 -29.88
5.72 419.79 -102.91 159.58 3.00 -50.06 -29.89
5.72 419.79 -102.96 159.55 2.97 -50.05 -29.90
5.72 419.80 -103.01 159.52 2.94 -50.04 -29.91
5.72 419.80 -103.06 159.49 2.90 -50.03 -29.93
5.72 419.80 -103.11 159.46 2.87 -50.03 -29.94
5.72 419.80 -103.16 159.43 2.84 -50.02 -29.95
5.73 419.81 -103.21 159.40 2.81 -50.01 -29.96
5.73 419.81 -103.26 159.37 2.78 -50.00 -29.97
5.73 419.81 -103.31 159.34 2.75 -50.00 -29.99
5.73 419.82 -103.36 159.31 2.72 -49.99 -30.00
5.73 419.82 -103.41 159.28 2.68 -49.98 -30.01
5.73 419.82 -103.46 159.25 2.65 -49.97 -30.02
5.73 419.82 -103.51 159.22 2.62 -49.97 -30.03
5.73 419.83 -103.56 159.19 2.59 -49.96 -30.05
5.73 419.83 -103.61 159.16 2.56 -49.95 -30.06
5.73 419.83 -103.66 159.13 2.53 -49.94 -30.07
5.74 419.83 -103.71 159.10 2.50 -49.93 -30.08
5.74 419.84 -103.76 159.07 2.46 -49.93 -30.09
5.74 419.84 -103.81 159.04 2.43 -49.92 -30.11
5.74 419.84 -103.86 159.01 2.40 -49.91 -30.12
5.74 419.84 -103.91 158.98 2.37 -49.90 -30.13
5.74 419.85 -103.96 158.95 2.34 -49.90 -30.14
5.74 419.85 -104.01 158.92 2.31 -49.89 -30.15
5.74 419.85 -104.06 158.89 2.28 -49.88 -30.17
5.74 419.85 -104.11 158.86 2.24 -49.87 -30.18
5.74 419.85 -104.16 158.83 2.21 -49.86 -30.19
5.75 419.86 -104.21 158.80 2.18 -49.86 -30.20
5.75 419.86 -104.26 158.77 2.15 -49.85 -30.21
5.75 419.86 -104.31 158.74 2.12 -49.84 -30.23
5.75 419.86 -104.35 158.71 2.09 -49.83 -30.24
5.75 419.87 -104.40 158.68 2.06 -49.83 -30.25
5.75 419.87 -104.45 158.65 2.02 -49.82 -30.26
5.75 419.87 -104.50 158.62 1.99 -49.81 -30.27
5.75 419.87 -104.55 158.58 1.96 -49.80 -30.29
5.75 419.87 -104.60 158.55 1.93 -49.79 -30.30
5.75 419.88 -104.65 158.52 1.90 -49.79 -30.31
5.76 419.88 -104.70 158.49 1.87 -49.78 -30.32
5.76 419.88 -104.75 158.46 1.83 -49.77 -30.33
5.76 419.88 -104.80 158.43 1.80 -49.76 -30.34
5.76 419.88 -104.85 158.40 1.77 -49.75 -30.36
5.76 419.88 -104.90 158.37 1.74 -49.75 -30.37
5.76 419.89 -104.95 158.34 1.71 -49.74 -30.38
5.76 419.89 -105.00 158.31 1.68 -49.73 -30.39
5.76 419.89 -105.05 158.28 1.65 -49.72 -30.40
5.76 419.89 -105.10 158.25 1.61 -49.72 -30.42
5.76 419.89 -105.15 158.22 1.58 -49.71 -30.43
5.77 419.89 -105.20 158.19 1.55 -49.70 -30.44
5.77 419.90 -105.25 158.16 1.52 -49.69 -30.45
5.77 419.90 -105.30 158.13 1.49 -49.68 -30.46
5.77 419.90 -105.35 158.10 1.46 -49.68 -30.48
5.77 419.90 -105.40 158.07 1.43 -49.67 -30.49
5.77 419.90 -105.45 158.04 1.39 -49.66 -30.50
5.77 419.90 -105.50 158.01 1.36 -49.65 -30.51
5.77 419.90 -105.55 157.98 1.33 -49.64 -30.52
5.77 419.91 -105.60 157.95 1.30 -49.64 -30.53
5.77 419.91 -105.65 157.92 1.27 -49.63 -30.55
5.78 419.91 -105.70 157.89 1.24 -49.62 -30.56
5.78 419.91 -105.75 157.85 1.21 -49.61 -30.57
5.78 419.91 -105.80 157.82 1.17 -49.60 -30.58
5.78 419.91 -105.85 157.79 1.14 -49.60 -30.59
5.78 419.91 -105.90 157.76 1.11 -49.59 -30.61
5.78 419.91 -105.95 157.73 1.08 -49.58 -30.62
5.78 419.91 -106.00 157.70 1.05 -49.57 -30.63
5.78 419.92 -106.04 157.67 1.02 -49.56 -30.64
5.78 419.92 -106.09 157.64 0.99 -49.56 -30.65
5.78 419.92 -106.14 157.61 0.95 -49.55 -30.67
5.79 419.92 -106.19 157.58 0.92 -49.54 -30.68
5.79 419.92 -106.24 157.55 0.89 -49.53 -30.69
5.79 419.92 -106.29 157.52 0.86 -49.53 -30.70
5.79 419.92 -106.34 157.49 0.83 -49.52 -30.71
5.79 419.92 -106.39 157.46 0.80 -49.51 -30.72
5.79 419.92 -106.44 157.43 0.77 -49.50 -30.74
5.79 419.92 -106.49 157.39 0.73 -49.49 -30.75
5.79 419.92 -106.54 157.36 0.70 -49.49 -30.76
5.79 419.93 -106.59 157.33 0.67 -49.48 -30.77
5.79 419.93 -106.64 157.30 0.64 -49.47 -30.78
5.80 419.93 -106.69 157.27 0.61 -49.46 -30.80
5.80 419.93 -106.74 157.24 0.58 -49.45 -30.81
5.80 419.93 -106.79 157.21 0.55 -49.45 -30.82
5.80 419.93 -106.84 157.18 0.51 -49.44 -30.83
5.80 419.93 -106.89 157.15 0.48 -49.43 -30.84
5.80 419.93 -106.94 157.12 0.45 -49.42 -30.85
5.80 419.93 -106.99 157.09 0.42 -49.41 -30.87
5.80 419.93 -107.03 157.06 0.39 -49.41 -30.88
5.80 419.93 -107.08 157.02 0.36 -49.40 -30.89
5.80 419.93 -107.13 156.99 0.33 -49.39 -30.90
5.81 419.93 -107.18 156.96 0.29 -49.38 -30.91
5.81 419.93 -107.23 156.93 0.26 -49.37 -30.92
5.81 419.93 -107.28 156.90 0.23 -49.37 -30.94
5.81 419.93 -107.33 156.87 0.20 -49.36 -30.95
5.81 419.93 -107.38 156.84 0.17 -49.35 -30.96
5.81 419.93 -107.43 156.81 0.14 -49.34 -30.97
5.81 419.93 -107.48 156.78 0.11 -49.33 -30.98
5.81 419.93 -107.53 156.75 0.07 -49.33 -31.00
5.81 419.93 -107.58 156.72 0.04 -49.32 -31.01
5.81 419.93 -107.63 156.68 0.01 -49.31 -31.02
5.82 419.93 -107.68 156.65 -0.02 -49.30 -31.03
5.82 419.93 -107.73 156.62 -0.05 -49.29 -31.04
5.82 419.93 -107.77 156.59 -0.08 -49.28 -31.05
5.82 419.93 -107.82 156.56 -0.11 -49.28 -31.07
5.82 419.93 -107.87 156.53 -0.15 -49.27 -31.08
5.82 419.93 -107.92 156.50 -0.18 -49.26 -31.09
5.82 419.93 -107.97 156.47 -0.21 -49.25 -31.10
5.82 419.93 -108.02 156.44 -0.24 -49.24 -31.11
5.82 419.93 -108.07 156.40 -0.27 -49.24 -31.12
5.82 419.93 -108.12 156.37 -0.30 -49.23 -31.14
5.83 419.93 -108.17 156.34 -0.33 -49.22 -31.15
5.83 419.93 -108.22 156.31 -0.37 -49.21 -31.16
5.83 419.93 -108.27 156.28 -0.40 -49.20 -31.17
5.83 419.93 -108.32 156.25 -0.43 -49.20 -31.18
5.83 419.93 -108.37 156.22 -0.46 -49.19 -31.19
5.83 419.93 -108.41 156.19 -0.49 -49.18 -31.21
5.83 419.93 -108.46 156.16 -0.52 -49.17 -31.22
5.83 419.93 -108.51 156.12 -0.55 -49.16 -31.23
5.83 419.93 -108.56 156.09 -0.59 -49.16 -31.24
5.83 419.93 -108.61 156.06 -0.62 -49.15 -31.25
5.84 419.93 -108.66 156.03 -0.65 -49.14 -31.27
5.84 419.92 -108.71 156.00 -0.68 -49.13 -31.28
5.84 419.92 -108.76 155.97 -0.71 -49.12 -31.29
5.84 419.92 -108.81 155.94 -0.74 -49.11 -31.30
5.84 419.92 -108.86 155.91 -0.78 -49.11 -31.31
5.84 419.92 -108.91 155.87 -0.81 -49.10 -31.32
5.84 419.92 -108.96 155.84 -0.84 -49.09 -31.34
5.84 419.92 -109.00 155.81 -0.87 -49.08 -31.35
5.84 419.92 -109.05 155.78 -0.90 -49.07 -31.36
5.84 419.92 -109.10 155.75 -0.93 -49.07 -31.37
5.85 419.92 -109.15 155.72 -0.96 -49.06 -31.38
5.85 419.92 -109.20 155.69 -1.00 -49.05 -31.39
5.85 419.92 -109.25 155.65 -1.03 -49.04 -31.41
5.85 419.91 -109.30 155.62 -1.06 -49.03 -31.42
5.85 419.91 -109.35 155.59 -1.09 -49.02 -31.43
5.85 419.91 -109.40 155.56 -1.12 -49.02 -31.44
5.85 419.91 -109.45 155.53 -1.15 -49.01 -31.45
5.85 419.91 -109.49 155.50 -1.18 -49.00 -31.46
5.85 419.91 -109.54 155.47 -1.22 -48.99 -31.48
5.85 419.91 -109.59 155.43 -1.25 -48.98 -31.49
5.86 419.91 -109.64 155.40 -1.28 -48.98 -31.50
5.86 419.90 -109.69 155.37 -1.31 -48.97 -31.51
5.86 419.90 -109.74 155.34 -1.34 -48.96 -31.52
5.86 419.90 -109.79 155.31 -1.37 -48.95 -31.53
5.86 419.90 -109.84 155.28 -1.40 -48.94 -31.55
5.86 419.90 -109.89 155.25 -1.44 -48.93 -31.56
5.86 419.90 -109.94 155.21 -1.47 -48.93 -31.57
5.86 419.90 -109.98 155.18 -1.50 -48.92 -31.58
5.86 419.90 -110.03 155.15 -1.53 -48.91 -31.59
5.86 419.89 -110.08 155.12 -1.56 -48.90 -31.60
5.87 419.89 -110.13 155.09 -1.59 -48.89 -31.62
5.87 419.89 -110.18 155.06 -1.62 -48.88 -31.63
5.87 419.89 -110.23 155.02 -1.66 -48.88 -31.64
5.87 419.89 -110.28 154.99 -1.69 -48.87 -31.65
5.87 419.89 -110.33 154.96 -1.72 -48.86 -31.66
5.87 419.88 -110.38 154.93 -1.75 -48.85 -31.67
5.87 419.88 -110.42 154.90 -1.78 -48.84 -31.69
5.87 419.88 -110.47 154.87 -1.81 -48.84 -31.70
5.87 419.88 -110.52 154.83 -1.84 -48.83 -31.71
5.87 419.88 -110.57 154.80 -1.88 -48.82 -31.72
5.88 419.87 -110.62 154.77 -1.91 -48.81 -31.73
5.88 419.87 -110.67 154.74 -1.94 -48.80 -31.74
5.88 419.87 -110.72 154.71 -1.97 -48.79 -31.75
5.88 419.87 -110.77 154.68 -2.00 -48.79 -31.77
5.88 419.87 -110.81 154.64 -2.03 -48.78 -31.78
5.88 419.86 -110.86 154.61 -2.06 -48.77 -31.79
5.88 419.86 -110.91 154.58 -2.10 -48.76 -31.80
5.88 419.86 -110.96 154.55 -2.13 -48.75 -31.81
5.88 419.86 -111.01 154.52 -2.16 -48.74 -31.82
5.88 419.86 -111.06 154.48 -2.19 -48.74 -31.84
5.89 419.85 -111.11 154.45 -2.22 -48.73 -31.85
5.89 419.85 -111.16 154.42 -2.25 -48.72 -31.86
5.89 419.85 -111.20 154.39 -2.28 -48.71 -31.87
5.89 419.85 -111.25 154.36 -2.32 -48.70 -31.88
5.89 419.84 -111.30 154.33 -2.35 -48.69 -31.89
5.89 419.84 -111.35 154.29 -2.38 -48.69 -31.91
5.89 419.84 -111.40 154.26 -2.41 -48.68 -31.92
5.89 419.84 -111.45 154.23 -2.44 -48.67 -31.93
5.89 419.84 -111.50 154.20 -2.47 -48.66 -31.94
5.89 419.83 -111.55 154.17 -2.50 -48.65 -31.95
5.90 419.83 -111.59 154.13 -2.54 -48.64 -31.96
5.90 419.83 -111.64 154.10 -2.57 -48.64 -31.98
5.90 419.82 -111.69 154.07 -2.60 -48.63 -31.99
5.90 419.82 -111.74 154.04 -2.63 -48.62 -32.00
5.90 419.82 -111.79 154.01 -2.66 -48.61 -32.01
5.90 419.82 -111.84 153.97 -2.69 -48.60 -32.02
5.90 419.81 -111.89 153.94 -2.72 -48.59 -32.03
5.90 419.81 -111.93 153.91 -2.76 -48.59 -32.04
5.90 419.81 -111.98 153.88 -2.79 -48.58 -32.06
5.90 419.81 -112.03 153.85 -2.82 -48.57 -32.07
5.91 419.80 -112.08 153.81 -2.85 -48.56 -32.08
5.91 419.80 -112.13 153.78 -2.88 -48.55 -32.09
5.91 419.80 -112.18 153.75 -2.91 -48.54 -32.10
5.91 419.79 -112.23 153.72 -2.94 -48.54 -32.11
5.91 419.79 -112.27 153.68 -2.98 -48.53 -32.13
5.91 419.79 -112.32 153.65 -3.01 -48.52 -32.14
5.91 419.79 -112.37 153.62 -3.04 -48.51 -32.15
5.91 419.78 -112.42 153.59 -3.07 -48.50 -32.16
5.91 419.78 -112.47 153.56 -3.10 -48.49 -32.17
5.91 419.78 -112.52 153.52 -3.13 -48.48 -32.18
5.92 419.77 -112.57 153.49 -3.16 -48.48 -32.19
5.92 419.77 -112.61 153.46 -3.20 -48.47 -32.21
5.92 419.77 -112.66 153.43 -3.23 -48.46 -32.22
5.92 419.76 -112.71 153.40 -3.26 -48.45 -32.23
5.92 419.76 -112.76 153.36 -3.29 -48.44 -32.24
5.92 419.76 -112.81 153.33 -3.32 -48.43 -32.25
5.92 419.75 -112.86 153.30 -3.35 -48.43 -32.26
5.92 419.75 -112.90 153.27 -3.38 -48.42 -32.28
5.92 419.75 -112.95 153.23 -3.42 -48.41 -32.29
5.92 419.74 -113.00 153.20 -3.45 -48.40 -32.30
5.93 419.74 -113.05 153.17 -3.48 -48.39 -32.31
5.93 419.74 -113.10 153.14 -3.51 -48.38 -32.32
5.93 419.73 -113.15 153.10 -3.54 -48.37 -32.33
5.93 419.73 -113.19 153.07 -3.57 -48.37 -32.34
5.93 419.73 -113.24 153.04 -3.60 -48.36 -32.36
5.93 419.72 -113.29 153.01 -3.64 -48.35 -32.37
5.93 419.72 -113.34 152.98 -3.67 -48.34 -32.38
5.93 419.71 -113.39 152.94 -3.70 -48.33 -32.39
5.93 419.71 -113.44 152.91 -3.73 -48.32 -32.40
5.93 419.71 -113.48 152.88 -3.76 -48.32 -32.41
5.94 419.70 -113.53 152.85 -3.79 -48.31 -32.42
5.94 419.70 -113.58 152.81 -3.82 -48.30 -32.44
5.94 419.70 -113.63 152.78 -3.86 -48.29 -32.45
5.94 419.69 -113.68 152.75 -3.89 -48.28 -32.46
5.94 419.69 -113.73 152.72 -3.92 -48.27 -32.47
5.94 419.68 -113.77 152.68 -3.95 -48.26 -32.48
5.94 419.68 -113.82 152.65 -3.98 -48.26 -32.49
5.94 419.68 -113.87 152.62 -4.01 -48.25 -32.50
5.94 419.67 -113.92 152.59 -4.04 -48.24 -32.52
5.94 419.67 -113.97 152.55 -4.08 -48.23 -32.53
5.95 419.66 -114.02 152.52 -4.11 -48.22 -32.54
5.95 419.66 -114.06 152.49 -4.14 -48.21 -32.55
5.95 419.66 -114.11 152.46 -4.17 -48.20 -32.56
5.95 419.65 -114.16 152.42 -4.20 -48.20 -32.57
5.95 419.65 -114.21 152.39 -4.23 -48.19 -32.58
5.95 419.64 -114.26 152.36 -4.26 -48.18 -32.60
5.95 419.64 -114.30 152.33 -4.30 -48.17 -32.61
5.95 419.63 -114.35 152.29 -4.33 -48.16 -32.62
5.95 419.63 -114.40 152.26 -4.36 -48.15 -32.63
5.95 419.63 -114.45 152.23 -4.39 -48.14 -32.64
5.96 419.62 -114.50 152.20 -4.42 -48.14 -32.65
5.96 419.62 -114.55 152.16 -4.45 -48.13 -32.66
5.96 419.61 -114.59 152.13 -4.48 -48.12 -32.68
5.96 419.61 -114.64 152.10 -4.52 -48.11 -32.69
5.96 419.60 -114.69 152.06 -4.55 -48.10 -32.70
5.96 419.60 -114.74 152.03 -4.58 -48.09 -32.71
5.96 419.59 -114.79 152.00 -4.61 -48.08 -32.72
5.96 419.59 -114.83 151.97 -4.64 -48.08 -32.73
5.96 419.58 -114.88 151.93 -4.67 -48.07 -32.74
5.96 419.58 -114.93 151.90 -4.70 -48.06 -32.76
5.97 419.58 -114.98 151.87 -4.74 -48.05 -32.77
5.97 419.57 -115.03 151.84 -4.77 -48.04 -32.78
5.97 419.57 -115.07 151.80 -4.80 -48.03 -32.79
5.97 419.56 -115.12 151.77 -4.83 -48.02 -32.80
5.97 419.56 -115.17 151.74 -4.86 -48.02 -32.81
5.97 419.55 -115.22 151.70 -4.89 -48.01 -32.82
5.97 419.55 -115.27 151.67 -4.92 -48.00 -32.84
5.97 419.54 -115.31 151.64 -4.96 -47.99 -32.85
5.97 419.54 -115.36 151.61 -4.99 -47.98 -32.86
5.97 419.53 -115.41 151.57 -5.02 -47.97 -32.87
5.98 419.53 -115.46 151.54 -5.05 -47.96 -32.88
5.98 419.52 -115.51 151.51 -5.08 -47.96 -32.89
5.98 419.52 -115.55 151.47 -5.11 -47.95 -32.90
5.98 419.51 -115.60 151.44 -5.14 -47.94 -32.92
5.98 419.51 -115.65 151.41 -5.18 -47.93 -32.93
5.98 419.50 -115.70 151.38 -5.21 -47.92 -32.94
5.98 419.50 -115.75 151.34 -5.24 -47.91 -32.95
5.98 419.49 -115.79 151.31 -5.27 -47.90 -32.96
5.98 419.49 -115.84 151.28 -5.30 -47.89 -32.97
5.98 419.48 -115.89 151.24 -5.33 -47.89 -32.98
5.99 419.47 -115.94 151.21 -5.37 -47.88 -33.00
5.99 419.47 -115.99 151.18 -5.40 -47.87 -33.01
5.99 419.46 -116.03 151.14 -5.43 -47.86 -33.02
5.99 419.46 -116.08 151.11 -5.46 -47.85 -33.03
5.99 419.45 -116.13 151.08 -5.49 -47.84 -33.04
5.99 419.45 -116.18 151.05 -5.52 -47.83 -33.05
5.99 419.44 -116.22 151.01 -5.55 -47.82 -33.06
5.99 419.44 -116.27 150.98 -5.59 -47.82 -33.07
5.99 419.43 -116.32 150.95 -5.62 -47.81 -33.09
5.99 419.42 -116.37 150.91 -5.65 -47.80 -33.10
6.00 419.42 -116.42 150.88 -5.68 -47.79 -33.11
6.00 419.41 -116.46 150.85 -5.71 -47.78 -33.12
6.00 419.41 -116.51 150.81 -5.74 -47.77 -33.13
6.00 419.40 -116.56 150.78 -5.77 -47.76 -33.14
6.00 419.40 -116.61 150.75 -5.81 -47.76 -33.15
6.00 419.39 -116.65 150.71 -5.84 -47.75 -33.17
6.00 419.38 -116.70 150.68 -5.87 -47.74 -33.18
6.00 419.38 -116.75 150.65 -5.90 -47.73 -33.19
6.00 419.37 -116.80 150.61 -5.93 -47.72 -33.20
6.00 419.37 -116.85 150.58 -5.96 -47.71 -33.21
6.01 419.36 -116.89 150.55 -5.99 -47.70 -33.22
6.01 419.35 -116.94 150.51 -6.03 -47.69 -33.23
6.01 419.35 -116.99 150.48 -6.06 -47.68 -33.24
6.01 419.34 -117.04 150.45 -6.09 -47.68 -33.26
6.01 419.34 -117.08 150.42 -6.12 -47.67 -33.27
6.01 419.33 -117.13 150.38 -6.15 -47.66 -33.28
6.01 419.32 -117.18 150.35 -6.18 -47.65 -33.29
6.01 419.32 -117.23 150.32 -6.21 -47.64 -33.30
6.01 419.31 -117.27 150.28 -6.25 -47.63 -33.31
6.01 419.31 -117.32 150.25 -6.28 -47.62 -33.32
6.02 419.30 -117.37 150.22 -6.31 -47.61 -33.34
6.02 419.29 -117.42 150.18 -6.34 -47.61 -33.35
6.02 419.29 -117.47 150.15 -6.37 -47.60 -33.36
6.02 419.28 -117.51 150.12 -6.40 -47.59 -33.37
6.02 419.27 -117.56 150.08 -6.43 -47.58 -33.38
6.02 419.27 -117.61 150.05 -6.47 -47.57 -33.39
6.02 419.26 -117.66 150.02 -6.50 -47.56 -33.40
6.02 419.25 -117.70 149.98 -6.53 -47.55 -33.41
6.02 419.25 -117.75 149.95 -6.56 -47.54 -33.43
6.02 419.24 -117.80 149.91 -6.59 -47.54 -33.44
6.03 419.23 -117.85 149.88 -6.62 -47.53 -33.45
6.03 419.23 -117.89 149.85 -6.65 -47.52 -33.46
6.03 419.22 -117.94 149.81 -6.69 -47.51 -33.47
6.03 419.21 -117.99 149.78 -6.72 -47.50 -33.48
6.03 419.21 -118.04 149.75 -6.75 -47.49 -33.49
6.03 419.20 -118.08 149.71 -6.78 -47.48 -33.50
6.03 419.19 -118.13 149.68 -6.81 -47.47 -33.52
6.03 419.19 -118.18 149.65 -6.84 -47.46 -33.53
6.03 419.18 -118.23 149.61 -6.88 -47.46 -33.54
6.03 419.17 -118.27 149.58 -6.91 -47.45 -33.55
6.04 419.17 -118.32 149.55 -6.94 -47.44 -33.56
6.04 419.16 -118.37 149.51 -6.97 -47.43 -33.57
6.04 419.15 -118.42 149.48 -7.00 -47.42 -33.58
6.04 419.15 -118.46 149.45 -7.03 -47.41 -33.59
6.04 419.14 -118.51 149.41 -7.06 -47.40 -33.61
6.04 419.13 -118.56 149.38 -7.10 -47.39 -33.62
6.04 419.12 -118.61 149.34 -7.13 -47.38 -33.63
6.04 419.12 -118.65 149.31 -7.16 -47.38 -33.64
6.04 419.11 -118.70 149.28 -7.19 -47.37 -33.65
6.04 419.10 -118.75 149.24 -7.22 -47.36 -33.66
6.05 419.10 -118.79 149.21 -7.25 -47.35 -33.67
6.05 419.09 -118.84 149.18 -7.28 -47.34 -33.68
6.05 419.08 -118.89 149.14 -7.32 -47.33 -33.70
6.05 419.07 -118.94 149.11 -7.35 -47.32 -33.71
6.05 419.07 -118.98 149.08 -7.38 -47.31 -33.72
6.05 419.06 -119.03 149.04 -7.41 -47.30 -33.73
6.05 419.05 -119.08 149.01 -7.44 -47.30 -33.74
6.05 419.04 -119.13 148.97 -7.47 -47.29 -33.75
6.05 419.04 -119.17 148.94 -7.50 -47.28 -33.76
6.05 419.03 -119.22 148.91 -7.54 -47.27 -33.77
6.06 419.02 -119.27 148.87 -7.57 -47.26 -33.79
6.06 419.01 -119.31 148.84 -7.60 -47.25 -33.80
6.06 419.01 -119.36 148.81 -7.63 -47.24 -33.81
6.06 419.00 -119.41 148.77 -7.66 -47.23 -33.82
6.06 418.99 -119.46 148.74 -7.69 -47.22 -33.83
6.06 418.98 -119.50 148.70 -7.72 -47.21 -33.84
6.06 418.98 -119.55 148.67 -7.76 -47.21 -33.85
6.06 418.97 -119.60 148.64 -7.79 -47.20 -33.86
6.06 418.96 -119.65 148.60 -7.82 -47.19 -33.88
6.06 418.95 -119.69 148.57 -7.85 -47.18 -33.89
6.07 418.94 -119.74 148.53 -7.88 -47.17 -33.90
6.07 418.94 -119.79 148.50 -7.91 -47.16 -33.91
6.07 418.93 -119.83 148.47 -7.95 -47.15 -33.92
6.07 418.92 -119.88 148.43 -7.98 -47.14 -33.93
6.07 418.91 -119.93 148.40 -8.01 -47.13 -33.94
6.07 418.90 -119.98 148.36 -8.04 -47.12 -33.95
6.07 418.90 -120.02 148.33 -8.07 -47.12 -33.96
6.07 418.89 -120.07 148.30 -8.10 -47.11 -33.98
6.07 418.88 -120.12 148.26 -8.13 -47.10 -33.99
6.07 418.87 -120.16 148.23 -8.17 -47.09 -34.00
6.08 418.86 -120.21 148.19 -8.20 -47.08 -34.01
6.08 418.86 -120.26 148.16 -8.23 -47.07 -34.02
6.08 418.85 -120.31 148.13 -8.26 -47.06 -34.03
6.08 418.84 -120.35 148.09 -8.29 -47.05 -34.04
6.08 418.83 -120.40 148.06 -8.32 -47.04 -34.05
6.08 418.82 -120.45 148.02 -8.35 -47.03 -34.07
6.08 418.81 -120.49 147.99 -8.39 -47.03 -34.08
6.08 418.81 -120.54 147.96 -8.42 -47.02 -34.09
6.08 418.80 -120.59 147.92 -8.45 -47.01 -34.10
6.08 418.79 -120.63 147.89 -8.48 -47.00 -34.11
6.09 418.78 -120.68 147.85 -8.51 -46.99 -34.12
6.09 418.77 -120.73 147.82 -8.54 -46.98 -34.13
6.09 418.76 -120.78 147.79 -8.58 -46.97 -34.14
6.09 418.76 -120.82 147.75 -8.61 -46.96 -34.15
6.09 418.75 -120.87 147.72 -8.64 -46.95 -34.17
6.09 418.74 -120.92 147.68 -8.67 -46.94 -34.18
6.09 418.73 -120.96 147.65 -8.70 -46.93 -34.19
6.09 418.72 -121.01 147.62 -8.73 -46.93 -34.20
6.09 418.71 -121.06 147.58 -8.76 -46.92 -34.21
6.09 418.70 -121.10 147.55 -8.80 -46.91 -34.22
6.10 418.69 -121.15 147.51 -8.83 -46.90 -34.23
6.10 418.69 -121.20 147.48 -8.86 -46.89 -34.24
6.10 418.68 -121.24 147.44 -8.89 -46.88 -34.25
6.10 418.67 -121.29 147.41 -8.92 -46.87 -34.27
6.10 418.66 -121.34 147.38 -8.95 -46.86 -34.28
6.10 418.65 -121.39 147.34 -8.98 -46.85 -34.29
6.10 418.64 -121.43 147.31 -9.02 -46.84 -34.30
6.10 418.63 -121.48 147.27 -9.05 -46.83 -34.31
6.10 418.62 -121.53 147.24 -9.08 -46.82 -34.32
6.10 418.61 -121.57 147.20 -9.11 -46.82 -34.33
6.11 418.60 -121.62 147.17 -9.14 -46.81 -34.34
6.11 418.59 -121.67 147.14 -9.17 -46.80 -34.35
6.11 418.59 -121.71 147.10 -9.21 -46.79 -34.37
6.11 418.58 -121.76 147.07 -9.24 -46.78 -34.38
6.11 418.57 -121.81 147.03 -9.27 -46.77 -34.39
6.11 418.56 -121.85 147.00 -9.30 -46.76 -34.40
6.11 418.55 -121.90 146.96 -9.33 -46.75 -34.41
